Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters
9/21/2025,Main_Hostel_A,16.7,Low,846
9/22/2025,Girls_Hostel_B,25.5,Medium,1722
9/23/2025,Campus_Laundry,19.9,Low,1737
9/24/2025,Central_Canteen,20.4,Medium,1270
9/25/2025,Indoor_Stadium,29.8,Low,1115
9/26/2025,Main_Hostel_A,18.7,Medium,1392
9/27/2025,Academic_Block_1,33.4,Low,1175
9/28/2025,Indoor_Stadium,24.1,Medium,1210
9/29/2025,Garden_Irrigation,23.3,Low,995
9/30/2025,Main_Hostel_A,23.5,Medium,1398
10/1/2025,Indoor_Stadium,24.5,High,1440
10/2/2025,Central_Library,23.8,Medium,506
10/3/2025,Central_Canteen,21.4,Low,920
10/4/2025,Boys_Hostel_C,16.5,High,1668
10/5/2025,Boys_Hostel_C,41.9,Low,1752
10/6/2025,Campus_Laundry,17.7,Low,1359
10/7/2025,Campus_Laundry,41.4,High,3546
10/8/2025,Central_Canteen,22.2,Low,885
10/9/2025,Girls_Hostel_B,32.8,Medium,1740
10/10/2025,Boys_Hostel_C,34.2,Medium,1812
10/11/2025,Boys_Hostel_C,36.8,Low,1434
10/12/2025,Girls_Hostel_B,38.2,Medium,1884
10/13/2025,Central_Library,20.1,Medium,480
10/14/2025,Girls_Hostel_B,17.1,Low,864
10/15/2025,Academic_Block_1,32.4,Low,1215
10/16/2025,Campus_Laundry,41.7,High,3573
10/17/2025,Indoor_Stadium,29.5,Medium,1360
10/18/2025,Indoor_Stadium,19,Medium,1250
10/19/2025,Academic_Block_1,23.5,Low,945
10/20/2025,Indoor_Stadium,26,High,1445
10/21/2025,Girls_Hostel_B,31.6,Medium,1878
10/22/2025,Central_Canteen,36.7,High,1890
10/23/2025,Garden_Irrigation,25.6,Medium,1245
10/24/2025,Academic_Block_1,19.8,Medium,1225
10/25/2025,Central_Canteen,28,Medium,1365
10/26/2025,Academic_Block_1,20.7,High,1370
10/27/2025,Garden_Irrigation,24.3,Medium,1220
10/28/2025,Campus_Laundry,35.9,Medium,2997
10/29/2025,Central_Library,24.6,Low,414
10/30/2025,Indoor_Stadium,27.4,Low,1160
10/31/2025,Boys_Hostel_C,17.9,Low,1074
11/1/2025,Central_Library,34.1,Medium,638
11/2/2025,Indoor_Stadium,20.2,High,1340
11/3/2025,Girls_Hostel_B,35.3,Medium,1920
11/4/2025,Central_Canteen,32.1,Low,1295
11/5/2025,Central_Canteen,39.1,Low,1320
11/6/2025,Academic_Block_1,28.2,High,1670
11/7/2025,Garden_Irrigation,35.4,Medium,1685
11/8/2025,Girls_Hostel_B,18.3,Medium,1410
11/9/2025,Boys_Hostel_C,18.5,Medium,1362
11/10/2025,Main_Hostel_A,33.8,High,2124
11/11/2025,Central_Canteen,25.5,Low,1095
11/12/2025,Academic_Block_1,36.6,Low,1415
11/13/2025,Garden_Irrigation,16,High,1240
11/14/2025,Main_Hostel_A,22.5,Medium,1572
11/15/2025,Campus_Laundry,18.9,Low,1557
11/16/2025,Girls_Hostel_B,40.4,Low,1632
11/17/2025,Indoor_Stadium,26.7,High,1485
11/18/2025,Boys_Hostel_C,29.5,High,1998
11/19/2025,Girls_Hostel_B,40.3,Low,1776
11/20/2025,Boys_Hostel_C,36.7,Medium,1788
11/21/2025,Main_Hostel_A,26.3,Low,1284
11/22/2025,Central_Library,16.8,Medium,398
11/23/2025,Garden_Irrigation,35,Medium,1515
11/24/2025,Main_Hostel_A,42,Medium,2124
11/25/2025,Indoor_Stadium,28.7,Medium,1525
11/26/2025,Main_Hostel_A,17.8,Low,912
11/27/2025,Campus_Laundry,21.8,Low,1557
11/28/2025,Academic_Block_1,33.5,Medium,1490
11/29/2025,Main_Hostel_A,32,High,2148
11/30/2025,Girls_Hostel_B,19.2,Medium,1380
12/1/2025,Garden_Irrigation,23.3,High,1365
12/2/2025,Indoor_Stadium,36.9,Low,1430
12/3/2025,Academic_Block_1,31.4,Low,1065
12/4/2025,Indoor_Stadium,35.2,Medium,1530
12/5/2025,Central_Canteen,19.2,Medium,1075
12/6/2025,Indoor_Stadium,38.7,Medium,1555
12/7/2025,Indoor_Stadium,21.1,Medium,1275
12/8/2025,Garden_Irrigation,28.7,Low,1125
12/9/2025,Campus_Laundry,31.3,Low,2214
12/10/2025,Main_Hostel_A,18,Medium,1356
12/11/2025,Garden_Irrigation,37.1,Medium,1695
12/12/2025,Garden_Irrigation,35.8,Low,1370
12/13/2025,Central_Canteen,21.1,High,1420
12/14/2025,Garden_Irrigation,41.5,Low,1460
12/15/2025,Boys_Hostel_C,36.7,High,2202
12/16/2025,Main_Hostel_A,37.3,Medium,2040
12/17/2025,Girls_Hostel_B,25.8,Medium,1566
12/18/2025,Academic_Block_1,17.9,Medium,1040
12/19/2025,Boys_Hostel_C,39.1,Low,1614
12/20/2025,Boys_Hostel_C,29.8,Low,1230
12/21/2025,Central_Library,20.7,Medium,480
12/22/2025,Boys_Hostel_C,31.3,Medium,1830
12/23/2025,Boys_Hostel_C,36.3,High,2136
12/24/2025,Academic_Block_1,22.7,Low,995
12/25/2025,Campus_Laundry,31.5,High,2862
12/26/2025,Academic_Block_1,21.8,Low,875
12/27/2025,Central_Library,20.2,Medium,494
12/28/2025,Boys_Hostel_C,33,Low,1410
12/29/2025,Central_Library,40.3,Low,564
12/30/2025,Indoor_Stadium,22.3,Low,925
12/31/2025,Central_Canteen,21.6,High,1405
1/1/2025,Girls_Hostel_B,35,Low,1488
1/2/2025,Garden_Irrigation,41.6,Medium,1730
1/3/2025,Boys_Hostel_C,15.1,Low,1014
1/4/2025,Central_Canteen,29.8,High,1695
1/5/2025,Main_Hostel_A,39.4,High,2172
1/6/2025,Garden_Irrigation,32.2,Low,1115
1/7/2025,Main_Hostel_A,38.5,Medium,2016
1/8/2025,Garden_Irrigation,31,Low,1210
1/9/2025,Garden_Irrigation,17.6,Low,850
1/10/2025,Garden_Irrigation,36.4,Low,1340
1/11/2025,Main_Hostel_A,23.1,Medium,1368
1/12/2025,Campus_Laundry,40.8,Medium,3213
1/13/2025,Main_Hostel_A,41.3,High,2208
1/14/2025,Academic_Block_1,20.1,Medium,1095
1/15/2025,Central_Canteen,20.4,Low,820
1/16/2025,Indoor_Stadium,31.3,High,1775
1/17/2025,Central_Canteen,27.8,High,1500
1/18/2025,Main_Hostel_A,34.9,Medium,1764
1/19/2025,Main_Hostel_A,36.7,Low,1632
1/20/2025,Academic_Block_1,16.8,High,1295
1/21/2025,Indoor_Stadium,19.8,Medium,1070
1/22/2025,Academic_Block_1,27,Medium,1330
1/23/2025,Academic_Block_1,36.3,Low,1175
1/24/2025,Central_Canteen,21.9,Medium,1150
1/25/2025,Girls_Hostel_B,19,Low,1164
1/26/2025,Central_Canteen,16.1,Medium,1160
1/27/2025,Central_Canteen,30.7,Low,1150
1/28/2025,Central_Library,36.5,Medium,604
1/29/2025,Girls_Hostel_B,15.5,High,1530
1/30/2025,Central_Canteen,41.8,Medium,1615
1/31/2025,Central_Library,23.9,Medium,480
2/1/2025,Main_Hostel_A,27.7,High,1950
2/2/2025,Academic_Block_1,24.1,High,1575
2/3/2025,Indoor_Stadium,29.9,Medium,1505
2/4/2025,Campus_Laundry,34.9,Medium,3006
2/5/2025,Girls_Hostel_B,23.3,Low,1056
2/6/2025,Girls_Hostel_B,27.8,Low,1146
2/7/2025,Central_Library,36.6,Low,496
2/8/2025,Main_Hostel_A,34.5,Medium,1764
2/9/2025,Central_Library,40.4,High,718
2/10/2025,Girls_Hostel_B,26,Medium,1506
2/11/2025,Central_Canteen,18,Low,720
2/12/2025,Indoor_Stadium,15.4,High,1275
2/13/2025,Central_Canteen,27.7,Medium,1380
2/14/2025,Central_Library,22.7,Medium,490
2/15/2025,Campus_Laundry,15.7,Low,1260
2/16/2025,Central_Library,26.4,Medium,560
2/17/2025,Central_Canteen,19.6,Medium,1205
2/18/2025,Garden_Irrigation,18,High,1275
2/19/2025,Boys_Hostel_C,19.5,Medium,1356
2/20/2025,Central_Library,16.6,Medium,456
2/21/2025,Central_Library,17.9,Medium,404
2/22/2025,Central_Canteen,30.2,Medium,1485
2/23/2025,Central_Library,31.1,Low,454
2/24/2025,Central_Canteen,18.4,Medium,1215
2/25/2025,Central_Library,26,Medium,550
2/26/2025,Central_Library,40.2,Medium,662
2/27/2025,Garden_Irrigation,24.7,High,1390
2/28/2025,Academic_Block_1,41.5,Low,1320
3/1/2025,Academic_Block_1,30.1,High,1695
3/2/2025,Academic_Block_1,24.5,High,1470
3/3/2025,Indoor_Stadium,29.7,Medium,1345
3/4/2025,Main_Hostel_A,41.1,High,2364
3/5/2025,Campus_Laundry,17.6,Low,1458
3/6/2025,Indoor_Stadium,18.7,High,1390
3/7/2025,Garden_Irrigation,29.8,Low,1175
3/8/2025,Indoor_Stadium,17.8,Medium,1215
3/9/2025,Central_Library,33.7,Medium,624
3/10/2025,Central_Library,34.4,Medium,626
3/11/2025,Academic_Block_1,21.6,Medium,1290
3/12/2025,Girls_Hostel_B,39.7,Medium,2088
3/13/2025,Academic_Block_1,27,High,1580
3/14/2025,Garden_Irrigation,37.7,Medium,1550
3/15/2025,Garden_Irrigation,26.5,Medium,1260
3/16/2025,Central_Canteen,38.6,Medium,1550
3/17/2025,Garden_Irrigation,34,High,1680
3/18/2025,Central_Library,41.8,High,778
3/19/2025,Campus_Laundry,18.2,Medium,2115
3/20/2025,Central_Library,30.1,Medium,622
3/21/2025,Academic_Block_1,18,Medium,1255
3/22/2025,Indoor_Stadium,40.4,Medium,1645
3/23/2025,Boys_Hostel_C,26.1,High,1788
3/24/2025,Central_Library,32.4,Low,464
3/25/2025,Campus_Laundry,20.2,Low,1404
3/26/2025,Central_Canteen,31.5,Medium,1520
3/27/2025,Central_Library,38.3,Low,542
3/28/2025,Central_Library,35.6,High,716
3/29/2025,Central_Canteen,33.1,Medium,1630
3/30/2025,Academic_Block_1,32.5,Medium,1495
3/31/2025,Main_Hostel_A,35.1,Low,1488
4/1/2025,Boys_Hostel_C,24.4,Medium,1638
4/2/2025,Academic_Block_1,19.1,Low,755
4/3/2025,Campus_Laundry,16.2,High,2493
4/4/2025,Academic_Block_1,25.8,Medium,1290
4/5/2025,Academic_Block_1,22.2,Low,870
4/6/2025,Indoor_Stadium,38.5,Medium,1700
4/7/2025,Central_Canteen,24.4,High,1435
4/8/2025,Main_Hostel_A,26.2,Medium,1746
4/9/2025,Girls_Hostel_B,33.2,Medium,1956
4/10/2025,Garden_Irrigation,39.9,High,1935
4/11/2025,Central_Library,19.5,Low,298
4/12/2025,Campus_Laundry,27.4,Low,2016
4/13/2025,Central_Library,38.1,Low,522
4/14/2025,Central_Library,16.8,High,548
4/15/2025,Academic_Block_1,35,Medium,1585
4/16/2025,Garden_Irrigation,38.5,Medium,1655
4/17/2025,Central_Library,31.4,Medium,600
4/18/2025,Academic_Block_1,18.5,Medium,1125
4/19/2025,Girls_Hostel_B,26.8,Medium,1548
4/20/2025,Central_Canteen,19.7,High,1260
4/21/2025,Boys_Hostel_C,22.7,Medium,1572
4/22/2025,Central_Library,15,Medium,468
4/23/2025,Boys_Hostel_C,36.1,Low,1518
4/24/2025,Indoor_Stadium,37.4,Medium,1550
4/25/2025,Garden_Irrigation,30.6,Low,1090
4/26/2025,Girls_Hostel_B,37.8,Medium,1812
4/27/2025,Girls_Hostel_B,38.8,Low,1662
4/28/2025,Boys_Hostel_C,23.6,Medium,1476
4/29/2025,Campus_Laundry,17.6,Low,1530
4/30/2025,Boys_Hostel_C,35.7,Medium,1926
5/1/2025,Central_Library,23.4,High,636
5/2/2025,Main_Hostel_A,23.4,Medium,1488
5/3/2025,Indoor_Stadium,34.5,Medium,1580
5/4/2025,Main_Hostel_A,24.3,Low,1182
5/5/2025,Main_Hostel_A,26.3,High,1758
5/6/2025,Central_Canteen,31.6,Low,1125
5/7/2025,Garden_Irrigation,41.8,Medium,1630
5/8/2025,Main_Hostel_A,31,High,2052
5/9/2025,Boys_Hostel_C,19.1,Low,1170
5/10/2025,Boys_Hostel_C,19.6,Medium,1380
5/11/2025,Main_Hostel_A,21.5,High,1620
5/12/2025,Campus_Laundry,18.3,Medium,2151
5/13/2025,Central_Canteen,39.5,Low,1365
5/14/2025,Central_Canteen,31.3,Medium,1405
5/15/2025,Boys_Hostel_C,32.7,Low,1488
5/16/2025,Girls_Hostel_B,38.5,Low,1728
5/17/2025,Girls_Hostel_B,35.9,Medium,1962
5/18/2025,Main_Hostel_A,21.6,Medium,1554
5/19/2025,Central_Canteen,20.6,High,1350
5/20/2025,Indoor_Stadium,40.2,Low,1275
5/21/2025,Campus_Laundry,28.3,High,2961
5/22/2025,Academic_Block_1,35.5,Medium,1450
5/23/2025,Campus_Laundry,36.4,Low,2223
5/24/2025,Academic_Block_1,29.3,Medium,1370
5/25/2025,Academic_Block_1,26.6,Low,990
5/26/2025,Boys_Hostel_C,16.2,Medium,1254
5/27/2025,Campus_Laundry,26.9,Medium,2466
5/28/2025,Central_Library,18.3,Medium,482
5/29/2025,Garden_Irrigation,41.5,Medium,1730
5/30/2025,Girls_Hostel_B,38.1,Medium,1962
5/31/2025,Garden_Irrigation,26.9,Medium,1470
6/1/2025,Boys_Hostel_C,35.9,High,2088
6/2/2025,Campus_Laundry,37.7,Medium,2925
6/3/2025,Main_Hostel_A,34.4,Medium,1908
6/4/2025,Academic_Block_1,28.4,Low,1200
6/5/2025,Central_Canteen,28,Low,1175
6/6/2025,Campus_Laundry,29.2,High,2952
6/7/2025,Girls_Hostel_B,33.4,High,2190
6/8/2025,Boys_Hostel_C,30.6,Medium,1710
6/9/2025,Central_Library,24.5,Medium,512
6/10/2025,Campus_Laundry,39.6,High,3384
6/11/2025,Boys_Hostel_C,26.7,Medium,1602
6/12/2025,Central_Canteen,34.6,Low,1185
6/13/2025,Boys_Hostel_C,24.3,Medium,1530
6/14/2025,Garden_Irrigation,28.4,Medium,1350
6/15/2025,Boys_Hostel_C,35.9,Low,1404
6/16/2025,Girls_Hostel_B,35,Medium,1818
6/17/2025,Central_Library,23.3,High,542
6/18/2025,Central_Canteen,37.2,Medium,1680
6/19/2025,Central_Canteen,32.5,Medium,1505
6/20/2025,Main_Hostel_A,40.7,High,2286
6/21/2025,Girls_Hostel_B,35.5,Medium,1992
6/22/2025,Main_Hostel_A,25,Low,1068
6/23/2025,Girls_Hostel_B,19.3,Low,1170
6/24/2025,Girls_Hostel_B,21.7,Medium,1596
6/25/2025,Boys_Hostel_C,28,Medium,1728
6/26/2025,Campus_Laundry,29.2,Low,2142
6/27/2025,Boys_Hostel_C,39.2,Medium,1962
6/28/2025,Garden_Irrigation,25.8,High,1490
6/29/2025,Campus_Laundry,17,Low,1620
6/30/2025,Main_Hostel_A,26.9,Low,1356
7/1/2025,Academic_Block_1,15.5,Low,750
7/2/2025,Boys_Hostel_C,32.1,Low,1320
7/3/2025,Main_Hostel_A,17.8,Medium,1404
7/4/2025,Academic_Block_1,21.6,Medium,1130
7/5/2025,Central_Library,34.3,Low,454
7/6/2025,Central_Library,25.5,Medium,564
7/7/2025,Academic_Block_1,30.3,Medium,1415
7/8/2025,Central_Canteen,19,Medium,1135
7/9/2025,Central_Canteen,20.5,Low,980
7/10/2025,Campus_Laundry,37.1,Medium,2862
7/11/2025,Campus_Laundry,28.9,Low,2169
7/12/2025,Girls_Hostel_B,31.3,Low,1410
7/13/2025,Central_Library,25.5,Medium,484
7/14/2025,Central_Canteen,17.2,Medium,1170
7/15/2025,Academic_Block_1,26.8,High,1455
7/16/2025,Campus_Laundry,41,High,3429
7/17/2025,Indoor_Stadium,29.5,Medium,1475
7/18/2025,Girls_Hostel_B,41.7,Medium,2190
7/19/2025,Main_Hostel_A,40.2,High,2262
7/20/2025,Main_Hostel_A,26.9,Medium,1620
7/21/2025,Girls_Hostel_B,19.4,Medium,1320
7/22/2025,Academic_Block_1,36.7,Medium,1625
7/23/2025,Garden_Irrigation,38.6,Medium,1630
7/24/2025,Campus_Laundry,19.7,Low,1710
7/25/2025,Academic_Block_1,18.1,High,1345
7/26/2025,Academic_Block_1,17.3,Medium,1170
7/27/2025,Academic_Block_1,24.9,Medium,1225
7/28/2025,Central_Library,23.3,Medium,470
7/29/2025,Central_Library,25.7,Medium,550
7/30/2025,Central_Library,27.8,Low,448
7/31/2025,Central_Library,32.4,High,722
8/1/2025,Girls_Hostel_B,35.3,Medium,1974
8/2/2025,Girls_Hostel_B,15.4,Medium,1308
8/3/2025,Central_Canteen,30.9,Low,1135
8/4/2025,Indoor_Stadium,37.2,Low,1380
8/5/2025,Central_Library,40,Low,540
8/6/2025,Girls_Hostel_B,39.3,High,2202
8/7/2025,Central_Canteen,41.7,Medium,1805
8/8/2025,Central_Library,18.2,Medium,484
8/9/2025,Main_Hostel_A,24.5,Medium,1488
8/10/2025,Central_Canteen,41.1,Medium,1690
8/11/2025,Campus_Laundry,20.9,Low,1764
8/12/2025,Garden_Irrigation,16.3,Medium,1090
8/13/2025,Academic_Block_1,25.6,Low,1025
8/14/2025,Indoor_Stadium,39.8,Low,1455
8/15/2025,Main_Hostel_A,36.3,Low,1518
8/16/2025,Campus_Laundry,34.6,Medium,2673
8/17/2025,Main_Hostel_A,27.7,Medium,1572
8/18/2025,Central_Canteen,30.1,Medium,1500
8/19/2025,Indoor_Stadium,40.8,Medium,1625
8/20/2025,Main_Hostel_A,34.5,High,2124
8/21/2025,Academic_Block_1,28.5,Low,1115
8/22/2025,Girls_Hostel_B,31.2,Medium,1884
8/23/2025,Boys_Hostel_C,27.6,Medium,1524
8/24/2025,Boys_Hostel_C,38.9,High,2334
8/25/2025,Central_Library,22.3,High,558
8/26/2025,Garden_Irrigation,36.6,Low,1320
8/27/2025,Girls_Hostel_B,40.6,High,2316
8/28/2025,Academic_Block_1,27.4,Medium,1360
8/29/2025,Central_Library,31.5,Medium,578
8/30/2025,Indoor_Stadium,40.2,Low,1285
8/31/2025,Central_Library,23.7,Low,348
9/1/2025,Campus_Laundry,40.3,Medium,3096
9/2/2025,Girls_Hostel_B,28.1,Medium,1734
9/3/2025,Campus_Laundry,35.2,High,3312
9/4/2025,Girls_Hostel_B,39.9,Medium,2118
9/5/2025,Indoor_Stadium,29.3,Medium,1400
9/6/2025,Academic_Block_1,25.6,Medium,1280
9/7/2025,Boys_Hostel_C,34.9,Low,1560
9/8/2025,Central_Canteen,17.2,Medium,1195
9/9/2025,Central_Library,24.7,Medium,570
9/10/2025,Campus_Laundry,32.1,Medium,2592
9/11/2025,Main_Hostel_A,25.9,High,1716
9/12/2025,Academic_Block_1,31.5,Low,1275
9/13/2025,Girls_Hostel_B,29.3,Medium,1758
9/14/2025,Central_Library,19.7,Low,334
9/15/2025,Garden_Irrigation,19.1,Medium,1085
9/16/2025,Campus_Laundry,18.2,Medium,2214
9/17/2025,Boys_Hostel_C,33,Medium,1812
9/18/2025,Boys_Hostel_C,27.8,Low,1302
9/19/2025,Girls_Hostel_B,37.5,Medium,2034
9/20/2025,Main_Hostel_A,41.1,Low,1842
9/21/2025,Main_Hostel_A,22.3,High,1680
9/22/2025,Central_Canteen,39,Medium,1710
9/23/2025,Boys_Hostel_C,19.8,Medium,1398
9/24/2025,Central_Library,19.9,Low,328
9/25/2025,Central_Canteen,25.8,High,1580
9/26/2025,Boys_Hostel_C,22,Low,1110
9/27/2025,Central_Canteen,26,Medium,1325
9/28/2025,Girls_Hostel_B,34.3,Medium,1710
9/29/2025,Boys_Hostel_C,24.2,High,1890
9/30/2025,Boys_Hostel_C,27.1,Medium,1674
10/1/2025,Academic_Block_1,35.8,Medium,1585
10/2/2025,Main_Hostel_A,27.3,Medium,1662
10/3/2025,Campus_Laundry,36.4,High,3087
10/4/2025,Main_Hostel_A,36.9,Medium,1890
10/5/2025,Academic_Block_1,39.5,Medium,1625
10/6/2025,Campus_Laundry,27.5,Low,2061
10/7/2025,Garden_Irrigation,22.3,Medium,1135
10/8/2025,Garden_Irrigation,33.3,Medium,1635
10/9/2025,Campus_Laundry,21.1,Low,1557
10/10/2025,Central_Canteen,36.3,Medium,1645
10/11/2025,Campus_Laundry,22.2,Medium,2421
10/12/2025,Garden_Irrigation,26.5,Medium,1370
10/13/2025,Boys_Hostel_C,40.8,Medium,2004
10/14/2025,Central_Library,41,Medium,648
10/15/2025,Central_Canteen,22.8,Low,990
10/16/2025,Girls_Hostel_B,34.5,High,2196
10/17/2025,Central_Library,25.4,Medium,568
10/18/2025,Girls_Hostel_B,28.9,High,2022
10/19/2025,Garden_Irrigation,38.5,Medium,1745
10/20/2025,Academic_Block_1,38.6,Medium,1560
10/21/2025,Central_Library,24.9,Medium,550
10/22/2025,Central_Library,28.3,Low,464
10/23/2025,Academic_Block_1,41.4,Medium,1775
10/24/2025,Garden_Irrigation,38.1,Low,1255
10/25/2025,Central_Library,20.5,Low,322
10/26/2025,Garden_Irrigation,27.3,Medium,1420
10/27/2025,Central_Canteen,32.6,High,1630
10/28/2025,Girls_Hostel_B,28.6,Medium,1596
10/29/2025,Academic_Block_1,33.4,High,1610
10/30/2025,Indoor_Stadium,23.1,Low,1030
10/31/2025,Indoor_Stadium,29.3,Medium,1405
11/1/2025,Academic_Block_1,34.4,Low,1310
11/2/2025,Campus_Laundry,36.8,Medium,2673
11/3/2025,Main_Hostel_A,20.7,Medium,1290
11/4/2025,Campus_Laundry,28.6,Medium,2547
11/5/2025,Indoor_Stadium,35.4,High,1885
11/6/2025,Indoor_Stadium,41.9,Low,1530
11/7/2025,Indoor_Stadium,29.3,Medium,1380
11/8/2025,Garden_Irrigation,41.4,Medium,1695
11/9/2025,Campus_Laundry,27.9,High,2682
11/10/2025,Girls_Hostel_B,41.8,High,2418
11/11/2025,Academic_Block_1,17,Medium,1095
11/12/2025,Indoor_Stadium,38.2,Medium,1540
11/13/2025,Garden_Irrigation,24.1,Low,985
11/14/2025,Main_Hostel_A,33.9,Medium,1770
11/15/2025,Main_Hostel_A,31.9,Medium,1848
11/16/2025,Girls_Hostel_B,25.2,High,1680
11/17/2025,Girls_Hostel_B,28.6,High,1872
11/18/2025,Girls_Hostel_B,22,Low,1236
11/19/2025,Boys_Hostel_C,34.2,High,2148
11/20/2025,Boys_Hostel_C,25.6,Medium,1572
11/21/2025,Indoor_Stadium,26.8,Low,1105
11/22/2025,Indoor_Stadium,31.1,Low,1260
11/23/2025,Central_Canteen,31.5,High,1760
11/24/2025,Main_Hostel_A,32.8,Medium,1884
11/25/2025,Central_Library,37.8,Medium,682
11/26/2025,Garden_Irrigation,17.3,Low,865
11/27/2025,Academic_Block_1,37.9,Medium,1550
11/28/2025,Garden_Irrigation,19.7,Medium,1130
11/29/2025,Main_Hostel_A,28.1,Medium,1692
11/30/2025,Indoor_Stadium,19.8,Medium,1115
12/1/2025,Garden_Irrigation,29.9,Medium,1310
12/2/2025,Indoor_Stadium,24.4,Low,1095
12/3/2025,Indoor_Stadium,35.2,Low,1250
12/4/2025,Garden_Irrigation,35.7,Medium,1510
12/5/2025,Central_Library,27.8,Low,396
12/6/2025,Indoor_Stadium,24.3,Medium,1235
12/7/2025,Campus_Laundry,38.2,Medium,2799
12/8/2025,Boys_Hostel_C,31.8,Low,1446
12/9/2025,Garden_Irrigation,26.7,Medium,1420
12/10/2025,Campus_Laundry,15.3,Low,1512
12/11/2025,Boys_Hostel_C,26.9,High,1794
12/12/2025,Central_Library,41.4,Low,530
12/13/2025,Campus_Laundry,32.8,Low,2349
12/14/2025,Central_Canteen,31.6,High,1715
12/15/2025,Garden_Irrigation,24.5,Medium,1185
12/16/2025,Girls_Hostel_B,38.4,Medium,1968
12/17/2025,Central_Library,36.9,Low,474
12/18/2025,Campus_Laundry,38.9,Medium,3015
12/19/2025,Central_Library,39,Low,500
12/20/2025,Academic_Block_1,36.6,Low,1345
12/21/2025,Boys_Hostel_C,41.8,High,2178
12/22/2025,Boys_Hostel_C,17.3,High,1440
12/23/2025,Garden_Irrigation,23.2,Medium,1320
12/24/2025,Garden_Irrigation,41.5,Low,1430
12/25/2025,Campus_Laundry,15.3,Low,1494
12/26/2025,Boys_Hostel_C,19.9,Medium,1506
12/27/2025,Boys_Hostel_C,20.5,Medium,1320
12/28/2025,Boys_Hostel_C,38.3,Low,1728
12/29/2025,Central_Canteen,16.4,Medium,1010
12/30/2025,Garden_Irrigation,32.6,Medium,1385
12/31/2025,Indoor_Stadium,36.6,Medium,1585
1/1/2025,Garden_Irrigation,33.8,Low,1140
1/2/2025,Academic_Block_1,41.9,Medium,1830
1/3/2025,Girls_Hostel_B,29.9,Medium,1608
1/4/2025,Central_Library,20,High,542
1/5/2025,Girls_Hostel_B,19.3,Low,984
1/6/2025,Girls_Hostel_B,27.4,Low,1302
1/7/2025,Boys_Hostel_C,17.7,Medium,1452
1/8/2025,Academic_Block_1,34.7,Low,1375
1/9/2025,Garden_Irrigation,40,Medium,1585
1/10/2025,Boys_Hostel_C,27.4,Medium,1674
1/11/2025,Academic_Block_1,23.1,High,1455
1/12/2025,Main_Hostel_A,30.5,Low,1326
1/13/2025,Boys_Hostel_C,38.1,High,2094
1/14/2025,Central_Canteen,19.1,Medium,1265
1/15/2025,Garden_Irrigation,37.3,Medium,1635
1/16/2025,Central_Canteen,22.4,Medium,1190
1/17/2025,Academic_Block_1,36.2,Medium,1545
1/18/2025,Girls_Hostel_B,29.7,Medium,1632
1/19/2025,Indoor_Stadium,30.3,Low,1245
1/20/2025,Academic_Block_1,26.1,Medium,1445
1/21/2025,Campus_Laundry,32.4,Low,2025
1/22/2025,Central_Library,16.1,Medium,464
1/23/2025,Main_Hostel_A,41.4,High,2460
1/24/2025,Central_Library,40.8,High,774
1/25/2025,Academic_Block_1,37.4,Medium,1620
1/26/2025,Central_Library,23.4,Medium,478
1/27/2025,Girls_Hostel_B,32.1,High,2100
1/28/2025,Central_Library,41.6,Medium,652
1/29/2025,Boys_Hostel_C,41.4,Medium,1938
1/30/2025,Garden_Irrigation,23.9,Medium,1305
1/31/2025,Campus_Laundry,40.2,Low,2682
2/1/2025,Main_Hostel_A,40.7,Low,1686
2/2/2025,Academic_Block_1,23.9,Medium,1390
2/3/2025,Academic_Block_1,25.3,Medium,1265
2/4/2025,Academic_Block_1,24.9,Low,1020
2/5/2025,Academic_Block_1,36.9,Medium,1640
2/6/2025,Boys_Hostel_C,35.5,Low,1458
2/7/2025,Boys_Hostel_C,24.9,Medium,1482
2/8/2025,Main_Hostel_A,38.3,Low,1524
2/9/2025,Main_Hostel_A,29.9,Medium,1710
2/10/2025,Garden_Irrigation,32.3,Low,1220
2/11/2025,Girls_Hostel_B,15.4,High,1506
2/12/2025,Campus_Laundry,20.6,Medium,2142
2/13/2025,Central_Canteen,17.3,Low,785
2/14/2025,Garden_Irrigation,19.2,Medium,1180
2/15/2025,Indoor_Stadium,31,Low,1285
2/16/2025,Central_Canteen,26,Low,1130
2/17/2025,Central_Canteen,27.6,Low,1055
2/18/2025,Academic_Block_1,28.8,Low,1025
2/19/2025,Main_Hostel_A,16.6,Medium,1284
2/20/2025,Central_Canteen,32.2,Medium,1395
2/21/2025,Indoor_Stadium,36.2,Medium,1480
2/22/2025,Indoor_Stadium,21.8,High,1560
2/23/2025,Garden_Irrigation,26.5,Low,1085
2/24/2025,Main_Hostel_A,21.4,Low,1116
2/25/2025,Academic_Block_1,18.1,High,1285
2/26/2025,Girls_Hostel_B,22.8,High,1824
2/27/2025,Academic_Block_1,40.1,High,1925
2/28/2025,Campus_Laundry,20.8,Medium,2403
3/1/2025,Campus_Laundry,29.2,Medium,2736
3/2/2025,Campus_Laundry,37.6,Low,2286
3/3/2025,Indoor_Stadium,23.8,Medium,1380
3/4/2025,Central_Canteen,41.6,Medium,1745
3/5/2025,Central_Canteen,22.5,High,1400
